year,season,cat_id,cat_type,PM,TOG,NOx,SOx,CO,CO2,CH4,N2O,HFC,BCO2,SF6
1990,Annual,292,Point,0.051,0.762,1.036,0.0305,0.415,99.841568,1.671546,0.000467,0,165.577057,0
1990,Annual,293,Point,0.63,0.37,29.889999,0.13,8.530001,19999.98828,0.04905,0.012043,0,0,0
1990,Annual,294,Point,0,0,0,0,0,0,0.002003,0.000012,0,1.060266,0
1990,Annual,297,Point,0.066,0.008,0.399,0.678,0.035,95.183792,0.000782,0.000757,0,0,0
1990,Annual,298,Point,0.76,0.29,18.310001,1.06,2.13,11405.80078,0.23,0.02,0,0,0
1990,Annual,299,Point,1.11,0.68,26.810001,3.05,2.41,13689.59961,0.75,0.05,0,0,0
1990,Annual,300,Point,0,0.03,0.95,0,0.14,396.640015,0,0,0,0,0
1990,Annual,301,Point,0.01,0.06,0.99,2.72,0.48,2530,0.07,0.01,0,0,0
1990,Annual,302,Point,0,0,0,0,0.000148,0.109049,0,0,0,0,0
1990,Annual,303,Point,0.098,4.83,5.85,0.053,5.63,242.026764,5.238361,0.001608,0,585.474243,0
1990,Annual,304,Point,0.056,0.068,0.6,0.048,0.184,67.724289,0.002506,0.000527,0,0.444783,0
1990,Annual,305,Point,0.1,0.07,1.74,0.05,0.93,934.966187,0.021581,0.001598,0,0,0
1990,Annual,306,Point,0.063,0.06,0.066,0.012,0.116,157.101257,0.004127,0.001379,0,0,0
1990,Annual,307,Point,0.145,0.196,13.799999,0.025,2.43,8581.693359,0.176974,0.014527,0,0,0
1990,Annual,308,Point,0,0,0.019,0.001,0.002,188.597931,0.004919,0.000858,0,0,0
1990,Annual,309,Point,0.04,0.018,0.544,0.339,0.114,941.213989,0.037634,0.007282,0,0,0
1990,Annual,310,Point,0,0,0.001,0.001,0,30.825001,0,0,0,0,0
1990,Annual,311,Point,0.02605,0.691245,1.527725,1.875796,0.866722,1493.525635,0.042293,0.008712,0,0,0
1990,Annual,312,Point,0.046,0.406,0.375,0.116,0.215,275.591064,0.096736,0.00057,0,42.160957,0
1990,Annual,314,Point,0.00214,0.023614,0.148379,0.011407,0.000922,4.161379,0.005305,0.00219,0,97.440186,0
1990,Annual,796,Point,0,2.992085,0,0,0,0,0,0,0,0,0
1990,Annual,800,Point,0,0.962333,0,0,0,0,0,0,0,0,0
1990,Annual,898,Point,0,0.84,0,0,0,0,0,0,0,0,0
1990,Annual,937,Point,0.000254,0.390916,0,0,0,0.001568,0.011218,0,0,0,0
1990,Annual,938,Point,0,0.563824,0,0,0,0,0,0,0,0,0
1990,Annual,968,Point,0.008,0.012,4.53,0.001,0.09,579.364014,0.008988,0.001093,0,0,0
1990,Annual,1157,Point,2.23853,206.8255,0.010188,0,0,0.000392,204.879791,0.010188,0.00012,519.324829,0
1990,Annual,1241,Point,0,2.520617,0,0,0,0,0,0,0,0,0
1990,Annual,1243,Point,0,4.374257,0,0,0,0,0,0,0.092239,0,0
1990,Annual,1245,Point,0,1.478861,0,0,0,0,0,0,0,0,0
1990,Annual,1595,Point,0,0.001,0.01,0,0,229.329254,0.014488,0.000046,0,0.211201,0
1990,Annual,1686,Point,0.043799,1.5295,0.209302,0.117543,0.782466,3.216896,1.49923,0.001575,0,683.593018,0
1990,Annual,1687,Point,0.032592,0.969959,0.172682,0.027068,0.473088,0.403185,0.949088,0.000501,0,226.46286,0
1990,Annual,1709,Point,0.009611,0.022194,0,0,0,0,0.003258,0,0,0,0
1990,Annual,1747,Point,0,0.0086,0.8477,0.0858,0.559,60.900002,0.0018,0.00036,0,0,0
1990,Annual,1748,Point,0.0341,0.2973,3.47,0.7494,8.1472,1086.959961,0.0695,0.01647,0,0,0
1990,Annual,1749,Point,0,0.0012,0.2293,0.0002,0.0046,25.810001,0.0004,0.00005,0,0,0
1991,Annual,10,Point,1.13,0.77,0.31,25.220001,0,0,0,0,0,0,0
1991,Annual,11,Point,0,7.05,0,0,0,0,0,0,0,0,0
1991,Annual,12,Point,0,0.31,0,0,0,0,0,0,0,0,0
1991,Annual,13,Point,0,1.27,0,0,0,0,0,0,0,0,0
1991,Annual,14,Point,0,0.01,0,0,0,0,0,0,0,0,0
1991,Annual,15,Point,0.09,15.5,2.24,12.809999,0.8,1919.649902,1.88,0,0,0,0
1991,Annual,16,Point,0.06,0.21,0.02,0.02,0.05,8185.900391,0,0,0,0,0
1991,Annual,17,Point,0,11.57,0,0,0,0,0,0,0,0,0
1991,Annual,18,Point,0,2.7,0,0,0,0,0,0,0,0,0
1991,Annual,19,Point,0,1.19,0,0,0,0,0,0,0,0,0
1991,Annual,21,Point,0.006361,0.022721,0.052224,0.964312,0.038188,0.270234,0,0,0,0,0
1991,Annual,22,Point,0.105068,0.000355,0,1.453029,0,0,0,0,0,0,0
1991,Annual,23,Point,0.047807,0.599943,0,0,0,0,0,0,0,0,0
1991,Annual,24,Point,0.001406,0.010621,0,0,0,0,0,0,0,0,0
1991,Annual,25,Point,0.001651,0.034876,0,0,0,0.013763,0,0,0,0,0
1991,Annual,26,Point,1.007866,0.539973,1.651579,4.496325,26.645332,0.013627,0,0,0,0,0
1991,Annual,28,Point,0.007818,0.460107,0,0,0,0.670443,0,0,0,0,0
1991,Annual,31,Point,0.000011,0.002968,0,0,0,0,0,0,0,0,0
1991,Annual,33,Point,1.186326,0.179847,0.012093,0.018872,0.138378,0.001906,0,0,0,144.820465,0
1991,Annual,34,Point,1.363974,0.097852,0.013698,0.000016,0,0,0,0,0,0,0
1991,Annual,35,Point,0.032427,0,0,0,0,0,0,0,0,0,0
1991,Annual,36,Point,0.636947,0.130255,0.307236,0.026943,0.404975,2051.679688,0,0,0,0,0
1991,Annual,38,Point,1.318077,0.050754,0.02078,0.002646,0.081885,0,0,0,0,0,0
1991,Annual,39,Point,0.907221,0,0,0,0,0,0,0,0,0,0
1991,Annual,40,Point,2.764531,0.059465,0.065404,0.403985,0.011992,0,0,0,0,0,0
1991,Annual,41,Point,5.91943,0.00335,0,0,0,0,0,0,0,0,0
1991,Annual,42,Point,0.125251,0,0,0,0,0,0,0,0,0,0
1991,Annual,43,Point,0.008127,1.113214,0,0,0,0,0,0,0.000465,0,0
1991,Annual,44,Point,0,0.055023,0,0,0,0,0,0,0,0,0
1991,Annual,45,Point,0,0.68058,0,0,0,0,0,0,0,0,0
1991,Annual,46,Point,0.000208,0.001741,0,0,0,0,0,0,0,0,0
1991,Annual,47,Point,0.038467,0.183047,0,0,0,0,0,0,0,0,0
1991,Annual,48,Point,0,0.00362,0.020265,0,0,0.017921,0,0,0,0,0
1991,Annual,49,Point,0,0.079676,0,0,0,0,0.024961,0,0,0,0
1991,Annual,50,Point,0.001727,0.339622,0,0,0,0,0,0,0,0,0
1991,Annual,53,Point,0.368782,0.154683,0.000013,0.000173,0,0.225218,0,0,0,0,0
1991,Annual,54,Point,1.75532,0.983426,0.015136,0.020707,0.040602,0.121095,0.000213,0.000018,0.002177,0.874793,0.000557
1991,Annual,55,Point,0,3.050818,0,0,0,0,0,0,0,0,0
1991,Annual,56,Point,0,2.81713,0,0,0,0,0,0,0,0,0
1991,Annual,57,Point,0,0.16177,0,0,0,0,0,0,0,0,0
1991,Annual,58,Point,0,0.042322,0,0,0,0,0,0,0,0,0
1991,Annual,60,Point,0.000069,1.602399,0,0,0,0,0,0,0,0,0
1991,Annual,62,Point,0,0.331217,0,0,0,0,0,0,0,0,0
1991,Annual,63,Point,0,0.12764,0,0,0,0,0,0,0,0,0
1991,Annual,64,Point,0,0.227023,0,0,0,0,0,0,0,0,0
1991,Annual,67,Point,0,0.005845,0,0,0,0,0,0,0,0,0
1991,Annual,70,Point,0,0.025926,0,0,0,0,0,0,0,0,0
1991,Annual,78,Point,0,0.145361,0,0,0,0,0,0,0,0,0
1991,Annual,80,Point,0,0.002553,0,0,0,0,0,0,0,0,0
1991,Annual,84,Point,0,0.744369,0,0,0,0,0,0,0,0,0
1991,Annual,85,Point,0,0.228881,0,0,0,0,0,0,0,0,0
1991,Annual,92,Point,0,0.000051,0,0,0,0,0,0,0,0,0
1991,Annual,105,Point,0,2.300848,0,0,0,0,0,0,0,0,0
1991,Annual,106,Point,0,0.0412,0,0,0,0,0,0,0,0,0
1991,Annual,107,Point,0,0.223497,0,0,0,0,0,0,0,0,0
1991,Annual,108,Point,0,1.631954,0,0,0,0,0,0,0,0,0
1991,Annual,109,Point,0,0.766101,0,0,0,0,0,0,0,0,0
1991,Annual,110,Point,0,0.098177,0,0,0,0,0,0,0,0,0
1991,Annual,112,Point,0,2.366742,0,0,0,0,0,0,0,0,0
1991,Annual,115,Point,0,0.133199,0,0,0,0,0,0,0,0,0
1991,Annual,116,Point,0,0.396536,0,0,0,0,0,0,0,0,0
1991,Annual,117,Point,0.001782,0.178765,0,0,0,0,0,0,0,0,0
1991,Annual,252,Point,0,4.147558,0,0,0,0,0,0,0,0,0
1991,Annual,253,Point,0,1.206614,0,0,0,0,0,0,0,0,0
1991,Annual,256,Point,0,0.813101,0,0,0,0,0,0,0,0,0
1991,Annual,257,Point,0,0.206371,0,0,0,0,0,0,0,0,0
1991,Annual,258,Point,0,0.222656,0,0,0,0,0,0,0,0,0
1991,Annual,259,Point,0,0.019195,0,0,0,0,0,0,0,0,0
1991,Annual,260,Point,0,0.587953,0,0,0,0,0,0,0,0,0
1991,Annual,261,Point,0,0.019445,0,0,0,0,0,0,0,0,0
1991,Annual,262,Point,0,0.164924,0,0,0,0,0,0,0,0,0
1991,Annual,263,Point,0,0.036011,0,0,0,0,0,0,0,0,0
1991,Annual,264,Point,0,0.033461,0,0,0,0,0,0,0,0,0
1991,Annual,265,Point,0,0.024386,0,0,0,0,0,0,0,0,0
1991,Annual,266,Point,0,0.005568,0,0,0,0,0,0,0,0,0
1991,Annual,267,Point,0,0.003591,0,0,0,0,0,0,0,0,0
1991,Annual,268,Point,0,1.490979,0,0,0,0,0,0,0,0,0
1991,Annual,269,Point,0,0.301076,0,0,0,0,0,0,0,0,0
1991,Annual,270,Point,0,0.072205,0,0,0,0,0,0,0,0,0
1991,Annual,271,Point,0,0.007476,0,0,0,0,0,0,0,0,0
1991,Annual,272,Point,0,1.630082,0,0,0,0,0,0,0,0,0
1991,Annual,273,Point,0,1.204288,0,0,0,0,0,0,0,0,0
1991,Annual,274,Point,0,2.741974,0,0,0,0,0,0,0,0,0
1991,Annual,275,Point,0,1.365566,0,0,0,0,0,0,0,0,0
1991,Annual,276,Point,0,0.542032,0,0,0,0,0,0,0,0,0
1991,Annual,277,Point,0,0.064995,0,0,0,0,0,0,0,0,0
1991,Annual,278,Point,0,0.097911,0,0,0,0,0,0,0,0,0
1991,Annual,279,Point,0,0.068715,0,0,0,0,0,0,0,0,0
1991,Annual,280,Point,0,1.411045,0,0,0,0,0,0,0.054802,0,0
1991,Annual,281,Point,0,0.349602,0,0,0,0,0,0,0,0,0
1991,Annual,282,Point,0.000353,1.351916,0,0,0,0,0,0,0,0,0
1991,Annual,290,Point,0.025,0.025,0.629,0.026,0.618,298.477295,0.00305,0.000045,0,0,0
1991,Annual,291,Point,0.48,1.21,9.77,0.304,2.81,6254.397461,0.381081,0.003131,0,1.263582,0
1991,Annual,292,Point,0.054,0.639,0.962,0.043,0.414,102.401596,1.714406,0.000479,0,169.822571,0
1991,Annual,293,Point,0.68,0.4,32.279999,0.14,9.219999,21012.64453,0.051534,0.012652,0,0,0
1991,Annual,294,Point,0,0,0,0,0,0,0.002122,0.000012,0,1.123022,0
1991,Annual,297,Point,0.055,0.007,0.33,0.561,0.029,77.877625,0.00064,0.00062,0,0,0
1991,Annual,298,Point,0.76,0.29,18.360001,1.06,2.1,11768.09961,0.24,0.02,0,0,0
1991,Annual,299,Point,1.08,0.66,26.16,2.98,2.35,13358.09961,0.73,0.05,0,0,0
1991,Annual,300,Point,0,0.02,0.74,0,0.11,310.940002,0,0,0,0,0
1991,Annual,301,Point,0.01,0.06,1,2.74,0.48,2555.620117,0.07,0.01,0,0,0
1991,Annual,302,Point,0,0,0,0,0.000148,0.109596,0,0,0,0,0
1991,Annual,303,Point,0.09,4.91,5.39,0.049,5.18,261.475342,5.659304,0.001737,0,632.521606,0
1991,Annual,304,Point,0.056,0.069,0.62,0.048,0.186,68.477585,0.002534,0.000533,0,0.449731,0
1991,Annual,305,Point,0.1,0.08,1.83,0.06,0.96,991.630737,0.022889,0.001695,0,0,0
1991,Annual,306,Point,0.064,0.061,0.067,0.012,0.118,159.089874,0.004179,0.001397,0,0,0
1991,Annual,307,Point,0.122,0.166,11.639999,0.021,2.05,8368.921875,0.172586,0.014166,0,0,0
1991,Annual,308,Point,0.001,0.001,0.074,0.002,0.008,191.664581,0.004999,0.000872,0,0,0
1991,Annual,309,Point,0.037,0.017,0.511,0.318,0.107,955.547241,0.038207,0.007393,0,0,0
1991,Annual,310,Point,0,0,0.001,0.001,0,31.453999,0,0,0,0,0
1991,Annual,311,Point,0.024186,0.641799,1.418443,1.741616,0.804723,1941.583252,0.054981,0.011326,0,0,0
1991,Annual,312,Point,0.046,0.408,0.376,0.117,0.216,278.628113,0.097802,0.000576,0,42.625587,0
1991,Annual,314,Point,0.002167,0.023909,0.150232,0.01155,0.000934,4.213353,0.005371,0.002218,0,98.657166,0
1991,Annual,796,Point,0,2.427213,0,0,0,0,0,0,0,0,0
1991,Annual,800,Point,0,0.864206,0,0,0,0,0,0,0,0,0
1991,Annual,898,Point,0,0.82,0,0,0,0,0,0,0,0,0
1991,Annual,937,Point,0.000254,0.392058,0,0,0,0.001573,0.011251,0,0,0,0
1991,Annual,938,Point,0,0.553319,0,0,0,0,0,0,0,0,0
1991,Annual,968,Point,0.008,0.012,4.57,0.001,0.091,579.400513,0.008988,0.001093,0,0,0
1991,Annual,1157,Point,2.086885,192.814575,0.009498,0,0,0.000366,191.000671,0.009498,0.000112,484.144287,0
1991,Annual,1241,Point,0,2.52792,0,0,0,0,0,0,0,0,0
1991,Annual,1243,Point,0,4.387107,0,0,0,0,0,0,0.09251,0,0
1991,Annual,1245,Point,0,1.483183,0,0,0,0,0,0,0,0,0
1991,Annual,1595,Point,0,0.001,0.01,0,0.01,229.788788,0.014517,0.000046,0,0.211624,0
1991,Annual,1686,Point,0.050055,1.748,0.239203,0.134335,0.894248,3.676455,1.713407,0.0018,0,781.249634,0
1991,Annual,1687,Point,0.037248,1.108525,0.197352,0.030935,0.540673,0.460784,1.084672,0.000572,0,258.814819,0
1991,Annual,1709,Point,0.011213,0.025893,0,0,0,0,0.003801,0,0,0,0
1991,Annual,1747,Point,0,0.0086,0.8506,0.0861,0.561,65.720001,0.0019,0.00038,0,0,0
1991,Annual,1748,Point,0.0342,0.2981,3.48,0.7516,8.171101,959.050049,0.0613,0.01453,0,0,0
1991,Annual,1749,Point,0,0.0012,0.23,0.0002,0.0046,17.900002,0.0003,0.00003,0,0,0
1992,Annual,10,Point,1.14,0.78,0.31,25.470001,0,0,0,0,0,0,0
1992,Annual,11,Point,0,6.59,0,0,0,0,0,0,0,0,0
1992,Annual,12,Point,0,0.26,0,0,0,0,0,0,0,0,0
1992,Annual,13,Point,0,1.55,0,0,0,0,0,0,0,0,0
1992,Annual,14,Point,0,0.01,0,0,0,0,0,0,0,0,0
1992,Annual,15,Point,0.09,15.690001,2.26,12.969999,0.81,1938.899902,1.89,0,0,0,0
1992,Annual,16,Point,0.06,0.21,0.02,0.02,0.05,8302.130859,0,0,0,0,0
1992,Annual,17,Point,0,12.219999,0,0,0,0,0,0,0,0,0
1992,Annual,18,Point,0,3.09,0,0,0,0,0,0,0,0,0
1992,Annual,19,Point,0,1.19,0,0,0,0,0,0,0,0,0
1992,Annual,21,Point,0.007004,0.025018,0.057502,1.061783,0.042048,0.27371,0,0,0,0,0
1992,Annual,22,Point,0.083464,0.000282,0,1.154258,0,0,0,0,0,0,0
1992,Annual,23,Point,0.048068,0.603223,0,0,0,0,0,0,0,0,0
1992,Annual,24,Point,0.001439,0.010873,0,0,0,0,0,0,0,0,0
1992,Annual,25,Point,0.001666,0.035208,0,0,0,0.013903,0,0,0,0,0
1992,Annual,26,Point,0.996383,0.533821,1.632762,4.445096,26.341747,0.013566,0,0,0,0,0
1992,Annual,28,Point,0.008415,0.379738,0,0,0,0.721627,0,0,0,0,0
1992,Annual,31,Point,0.00001,0.002866,0,0,0,0,0,0,0,0,0
1992,Annual,33,Point,1.199508,0.181846,0.012227,0.019082,0.139916,0.001928,0,0,0,146.429718,0
1992,Annual,34,Point,1.262853,0.090597,0.012682,0.000014,0,0,0,0,0,0,0
1992,Annual,35,Point,0.029087,0,0,0,0,0,0,0,0,0,0
1992,Annual,36,Point,0.56709,0.115969,0.27354,0.023988,0.360559,1826.66333,0,0,0,0,0
1992,Annual,38,Point,1.391337,0.053574,0.021935,0.002793,0.086436,0,0,0,0,0,0
1992,Annual,39,Point,0.866304,0,0,0,0,0,0,0,0,0,0
1992,Annual,40,Point,2.716397,0.05843,0.064266,0.396951,0.011783,0,0,0,0,0,0
1992,Annual,41,Point,6.203892,0.003511,0,0,0,0,0,0,0,0,0
1992,Annual,42,Point,0.128973,0,0,0,0,0,0,0,0,0,0
1992,Annual,43,Point,0.007964,1.090955,0,0,0,0,0,0,0.000456,0,0
1992,Annual,44,Point,0,0.042138,0,0,0,0,0,0,0,0,0
1992,Annual,45,Point,0,0.65077,0,0,0,0,0,0,0,0,0
1992,Annual,46,Point,0.000208,0.001742,0,0,0,0,0,0,0,0,0
1992,Annual,47,Point,0.039208,0.186572,0,0,0,0,0,0,0,0,0
1992,Annual,48,Point,0,0.002988,0.016725,0,0,0.014791,0,0,0,0,0
1992,Annual,49,Point,0,0.076279,0,0,0,0,0.023897,0,0,0,0
1992,Annual,50,Point,0.001747,0.343603,0,0,0,0,0,0,0,0,0
1992,Annual,53,Point,0.369845,0.155129,0.000013,0.000173,0,0.225867,0,0,0,0,0
1992,Annual,54,Point,1.817478,1.01825,0.015672,0.02144,0.04204,0.125383,0.000221,0.000018,0.002254,0.90577,0.000577
1992,Annual,55,Point,0,3.928409,0,0,0,0,0,0,0,0,0
1992,Annual,56,Point,0,3.586839,0,0,0,0,0,0,0,0,0
1992,Annual,57,Point,0,0.16177,0,0,0,0,0,0,0,0,0
1992,Annual,58,Point,0,0.041877,0,0,0,0,0,0,0,0,0
1992,Annual,60,Point,0.000064,1.502249,0,0,0,0,0,0,0,0,0
1992,Annual,62,Point,0,0.33635,0,0,0,0,0,0,0,0,0
1992,Annual,63,Point,0,0.129618,0,0,0,0,0,0,0,0,0
1992,Annual,64,Point,0,0.230542,0,0,0,0,0,0,0,0,0
1992,Annual,67,Point,0,0.005167,0,0,0,0,0,0,0,0,0
1992,Annual,70,Point,0,0.022623,0,0,0,0,0,0,0,0,0
1992,Annual,78,Point,0,0.126841,0,0,0,0,0,0,0,0,0
1992,Annual,80,Point,0,0.002592,0,0,0,0,0,0,0,0,0
1992,Annual,84,Point,0,0.76106,0,0,0,0,0,0,0,0,0
1992,Annual,85,Point,0,0.266114,0,0,0,0,0,0,0,0,0
1992,Annual,92,Point,0,0.000035,0,0,0,0,0,0,0,0,0
1992,Annual,105,Point,0,2.235241,0,0,0,0,0,0,0,0,0
1992,Annual,106,Point,0,0.0358,0,0,0,0,0,0,0,0,0
1992,Annual,107,Point,0,0.201007,0,0,0,0,0,0,0,0,0
1992,Annual,108,Point,0,1.640538,0,0,0,0,0,0,0,0,0
1992,Annual,109,Point,0,0.770131,0,0,0,0,0,0,0,0,0
1992,Annual,110,Point,0,0.098694,0,0,0,0,0,0,0,0,0
1992,Annual,112,Point,0,2.379191,0,0,0,0,0,0,0,0,0
1992,Annual,115,Point,0,0.1339,0,0,0,0,0,0,0,0,0
1992,Annual,116,Point,0,0.398622,0,0,0,0,0,0,0,0,0
1992,Annual,117,Point,0.001829,0.183554,0,0,0,0,0,0,0,0,0
1992,Annual,252,Point,0,4.262805,0,0,0,0,0,0,0,0,0
1992,Annual,253,Point,0,1.095911,0,0,0,0,0,0,0,0,0
1992,Annual,256,Point,0,0.700823,0,0,0,0,0,0,0,0,0
1992,Annual,257,Point,0,0.186265,0,0,0,0,0,0,0,0,0
1992,Annual,258,Point,0,0.222386,0,0,0,0,0,0,0,0,0
